queue_category,priority,source_type,authority_family,source_file,source_sha256,source_path,chunk_id,authority_unit_id,authority_version_id,citation,normalized_citation,title,rule_number,section,policy_number,policy_chapter,document_type,display_status,answer_scope,version_status,effective_label,valid_from,valid_to,requires_qa_signoff,warning_category,proposed_action,reviewer_role,production_impact,stop_condition,notes
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-1f7517bf8f03e5099c7cc39c,49d00b3f-a347-52ca-9302-36b450a96972,3b23bf5e-f436-5061-9281-4275371ef92a,,,Note,,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=annotation
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-b237a8ad8fea04375a9070cb,71f9fc30-9ca6-5d7b-a09d-61766d2d45f8,2a70c60d-28fa-546a-94be-40d19ee6d42b,Tenn. R. Evid. 101,tennrevid101,Rule 101. Scope.,101,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=advisory comment
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-0d85f12393f99dfb37b459a8,71f9fc30-9ca6-5d7b-a09d-61766d2d45f8,2a70c60d-28fa-546a-94be-40d19ee6d42b,Tenn. R. Evid. 101,tennrevid101,Rule 101. Scope.,101,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=case note
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-ad5c9026e570dc214517dfbd,71f9fc30-9ca6-5d7b-a09d-61766d2d45f8,2a70c60d-28fa-546a-94be-40d19ee6d42b,Tenn. R. Evid. 101,tennrevid101,Rule 101. Scope.,101,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=annotation
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-51801c3389b6ff387d0136a5,958e0e61-9738-5eca-b661-4118a9778a32,9f3d272f-51bb-5b1c-aee0-c180cfa92ff1,Tenn. R. Evid. 102,tennrevid102,Rule 102. Purpose and construction.,102,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=advisory comment
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-fc9a7b48befdd3a3e48babc5,958e0e61-9738-5eca-b661-4118a9778a32,9f3d272f-51bb-5b1c-aee0-c180cfa92ff1,Tenn. R. Evid. 102,tennrevid102,Rule 102. Purpose and construction.,102,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=case note
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-50602022201e51f8fb823086,958e0e61-9738-5eca-b661-4118a9778a32,9f3d272f-51bb-5b1c-aee0-c180cfa92ff1,Tenn. R. Evid. 102,tennrevid102,Rule 102. Purpose and construction.,102,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=annotation
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-2315c29e532f47b300bc2b1e,382bd1fc-23ef-5772-b8a4-d2894f0eee47,625d23da-0230-5409-94c6-cf45351e56b1,Tenn. R. Evid. 103,tennrevid103,Rule 103. Rulings on evidence.,103,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=annotation
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-9cd8d07a42f7db8c485dce4c,382bd1fc-23ef-5772-b8a4-d2894f0eee47,625d23da-0230-5409-94c6-cf45351e56b1,Tenn. R. Evid. 103,tennrevid103,Rule 103. Rulings on evidence.,103,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=advisory comment
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-4d25b6d11c29aa9b2fa35cc8,382bd1fc-23ef-5772-b8a4-d2894f0eee47,625d23da-0230-5409-94c6-cf45351e56b1,Tenn. R. Evid. 103,tennrevid103,Rule 103. Rulings on evidence.,103,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=case note
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-2831e1061cdfc6b9adb005c3,382bd1fc-23ef-5772-b8a4-d2894f0eee47,625d23da-0230-5409-94c6-cf45351e56b1,Tenn. R. Evid. 103,tennrevid103,Rule 103. Rulings on evidence.,103,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=case note
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-7ebf2972631b5c5183ebaf02,382bd1fc-23ef-5772-b8a4-d2894f0eee47,625d23da-0230-5409-94c6-cf45351e56b1,Tenn. R. Evid. 103,tennrevid103,Rule 103. Rulings on evidence.,103,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=case note
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-3fcdd6a50f02f890e56bf4d9,382bd1fc-23ef-5772-b8a4-d2894f0eee47,625d23da-0230-5409-94c6-cf45351e56b1,Tenn. R. Evid. 103,tennrevid103,Rule 103. Rulings on evidence.,103,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=case note
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-7a6a3d09c062fc15e8c46ef9,382bd1fc-23ef-5772-b8a4-d2894f0eee47,625d23da-0230-5409-94c6-cf45351e56b1,Tenn. R. Evid. 103,tennrevid103,Rule 103. Rulings on evidence.,103,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=case note
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-c39b4b1373438510985d4c78,382bd1fc-23ef-5772-b8a4-d2894f0eee47,625d23da-0230-5409-94c6-cf45351e56b1,Tenn. R. Evid. 103,tennrevid103,Rule 103. Rulings on evidence.,103,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=case note
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-8d065c74c173c4326901e0fb,382bd1fc-23ef-5772-b8a4-d2894f0eee47,625d23da-0230-5409-94c6-cf45351e56b1,Tenn. R. Evid. 103,tennrevid103,Rule 103. Rulings on evidence.,103,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=case note
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-4f01d80381ccba4305e7d3fa,382bd1fc-23ef-5772-b8a4-d2894f0eee47,625d23da-0230-5409-94c6-cf45351e56b1,Tenn. R. Evid. 103,tennrevid103,Rule 103. Rulings on evidence.,103,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=annotation
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-d0261001a7e2d64d7ddf91ae,6db1bbd1-a27c-5b7b-99b5-c01250b49f5f,7ae47b27-baed-5d5c-b563-c724624cefcb,Tenn. R. Evid. 104,tennrevid104,Rule 104. Preliminary questions.,104,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=advisory comment
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-fc1ccbf7683742c370f79004,6db1bbd1-a27c-5b7b-99b5-c01250b49f5f,7ae47b27-baed-5d5c-b563-c724624cefcb,Tenn. R. Evid. 104,tennrevid104,Rule 104. Preliminary questions.,104,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=case note
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-6eb28dcbb3f7e4fd25538fea,6db1bbd1-a27c-5b7b-99b5-c01250b49f5f,7ae47b27-baed-5d5c-b563-c724624cefcb,Tenn. R. Evid. 104,tennrevid104,Rule 104. Preliminary questions.,104,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=annotation
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-36b3616aa2a8f5ba2da735a1,d562b07e-4afd-5e92-9da9-096ca760440e,8ec04b8f-eb2c-59bb-866b-30f848011105,Tenn. R. Evid. 105,tennrevid105,Rule 105. Limited admissibility.,105,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=advisory comment
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-84cbb9f13910049c3b7aa58d,d562b07e-4afd-5e92-9da9-096ca760440e,8ec04b8f-eb2c-59bb-866b-30f848011105,Tenn. R. Evid. 105,tennrevid105,Rule 105. Limited admissibility.,105,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=case note
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-701a55735b198855dbe46279,d562b07e-4afd-5e92-9da9-096ca760440e,8ec04b8f-eb2c-59bb-866b-30f848011105,Tenn. R. Evid. 105,tennrevid105,Rule 105. Limited admissibility.,105,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=annotation
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-3e9cc2ec6cb7b814052facf0,2ef418a0-95f2-5254-b2f6-69876967dd53,0a4cbef2-cbc0-521d-9d21-c9e7e5471a19,Tenn. R. Evid. 106,tennrevid106,Rule 106. Writings or recorded statements -- Completeness.,106,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=advisory comment
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-c2820e17834e5eeaf0e6432e,2ef418a0-95f2-5254-b2f6-69876967dd53,0a4cbef2-cbc0-521d-9d21-c9e7e5471a19,Tenn. R. Evid. 106,tennrevid106,Rule 106. Writings or recorded statements -- Completeness.,106,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=case note
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-8f94e14df12df5ba5437b1a4,2ef418a0-95f2-5254-b2f6-69876967dd53,0a4cbef2-cbc0-521d-9d21-c9e7e5471a19,Tenn. R. Evid. 106,tennrevid106,Rule 106. Writings or recorded statements -- Completeness.,106,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=annotation
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-1f71e5a3dfb0d8c440f5db58,614b2320-f359-5c03-9613-c97ad3c9bb5e,8cc4e296-9953-5027-b06f-d5cf87f83804,Tenn. R. Evid. 201,tennrevid201,Rule 201. Judicial notice of adjudicative facts.,201,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=advisory comment
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-dd219e2d7befd4ae461b1ce7,614b2320-f359-5c03-9613-c97ad3c9bb5e,8cc4e296-9953-5027-b06f-d5cf87f83804,Tenn. R. Evid. 201,tennrevid201,Rule 201. Judicial notice of adjudicative facts.,201,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=case note
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-2374e59a4080e319f97ece3b,614b2320-f359-5c03-9613-c97ad3c9bb5e,8cc4e296-9953-5027-b06f-d5cf87f83804,Tenn. R. Evid. 201,tennrevid201,Rule 201. Judicial notice of adjudicative facts.,201,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=annotation
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-adeca35fa8cc2fcbaa84a475,821849c4-b087-5ed6-b7f7-3d2823566791,026cd322-fba5-51a6-9aac-731e8da3957a,Tenn. R. Evid. 202,tennrevid202,Rule 202. Judicial notice of law.,202,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=advisory comment
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-c7a98a848d356cd139db08a4,821849c4-b087-5ed6-b7f7-3d2823566791,026cd322-fba5-51a6-9aac-731e8da3957a,Tenn. R. Evid. 202,tennrevid202,Rule 202. Judicial notice of law.,202,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=case note
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-c9d8bdc558cf49bf116e85a9,821849c4-b087-5ed6-b7f7-3d2823566791,026cd322-fba5-51a6-9aac-731e8da3957a,Tenn. R. Evid. 202,tennrevid202,Rule 202. Judicial notice of law.,202,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=annotation
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-72003b5b8c3148a4c0173535,15ef0e7d-7a94-5113-948e-fbe47fcf6a3f,4b333171-6e85-5c0b-a0c1-4ab6b4905779,Tenn. R. Evid. 401,tennrevid401,"Rule 401. Definition of ""relevant evidence.""",401,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=advisory comment
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-2dd2aec33a97dee1c549d7b4,15ef0e7d-7a94-5113-948e-fbe47fcf6a3f,4b333171-6e85-5c0b-a0c1-4ab6b4905779,Tenn. R. Evid. 401,tennrevid401,"Rule 401. Definition of ""relevant evidence.""",401,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=case note
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-1218cdd895dd71a8e7409cb2,15ef0e7d-7a94-5113-948e-fbe47fcf6a3f,4b333171-6e85-5c0b-a0c1-4ab6b4905779,Tenn. R. Evid. 401,tennrevid401,"Rule 401. Definition of ""relevant evidence.""",401,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=case note
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-e4a8d9d9f66db6fc588e222a,15ef0e7d-7a94-5113-948e-fbe47fcf6a3f,4b333171-6e85-5c0b-a0c1-4ab6b4905779,Tenn. R. Evid. 401,tennrevid401,"Rule 401. Definition of ""relevant evidence.""",401,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=case note
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-76753f4803f372ce2c11202c,15ef0e7d-7a94-5113-948e-fbe47fcf6a3f,4b333171-6e85-5c0b-a0c1-4ab6b4905779,Tenn. R. Evid. 401,tennrevid401,"Rule 401. Definition of ""relevant evidence.""",401,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=case note
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-4bcf0b4c3410c1f22e9b7262,15ef0e7d-7a94-5113-948e-fbe47fcf6a3f,4b333171-6e85-5c0b-a0c1-4ab6b4905779,Tenn. R. Evid. 401,tennrevid401,"Rule 401. Definition of ""relevant evidence.""",401,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=case note
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-19d350fd595c40aefee4da80,15ef0e7d-7a94-5113-948e-fbe47fcf6a3f,4b333171-6e85-5c0b-a0c1-4ab6b4905779,Tenn. R. Evid. 401,tennrevid401,"Rule 401. Definition of ""relevant evidence.""",401,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=case note
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-5f4671d85877ddeb77d0fa4a,15ef0e7d-7a94-5113-948e-fbe47fcf6a3f,4b333171-6e85-5c0b-a0c1-4ab6b4905779,Tenn. R. Evid. 401,tennrevid401,"Rule 401. Definition of ""relevant evidence.""",401,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=case note
restricted_lexis_content,High,rule,tenn_rules_evidence,Tenn. R. Evid..pdf,e61ffa2bef765e411807161f3fd470536dc2bd1a9d2b715a058c2df9dd589afe,Benchbook.ai Database Files/Tenn. R. Evid..pdf,bb-exp-c81e2cfdf8745fd40617d196,15ef0e7d-7a94-5113-948e-fbe47fcf6a3f,4b333171-6e85-5c0b-a0c1-4ab6b4905779,Tenn. R. Evid. 401,tennrevid401,"Rule 401. Definition of ""relevant evidence.""",401,,,,,restricted_pending_license_review,limited_evidentiary_procedural,current,,1900-01-01,,false,restricted by license,Adopt with revision,Owner plus license reviewer,Internal QA only; no production display or answer authority,License or display approval absent,restricted_category=case note
