queue_category,priority,source_type,authority_family,source_file,source_sha256,source_path,chunk_id,authority_unit_id,authority_version_id,citation,normalized_citation,title,rule_number,section,policy_number,policy_chapter,document_type,display_status,answer_scope,version_status,effective_label,valid_from,valid_to,requires_qa_signoff,warning_category,proposed_action,reviewer_role,production_impact,stop_condition,notes
qa_signoff_required_version,High,statute,tca_title_36,36_3_303_36_5_120.pdf,9586bae9d4eb3f6038c70e28a5ee073367d26c34a9e30f254f32eb744c66d121,Benchbook.ai Database Files/Title 36/36_3_303_36_5_120.pdf,,369e2c7e-137a-5a8d-877e-20282339f0e7,bad69acf-5648-5b70-a6e7-a091c6761572,Tenn. Code Ann. Sec. 36-4-132,tenncodeann364132,"36-4-132. Appointment of guardian ad litem. [Effective on July 1, 2026. See the version effective until July 1, 2026.]",,36-4-132,,,3,pending_extraction_qa,general_answer_authority,future_effective,"Effective on July 1, 2026. See the version effective until July 1, 2026.",2026-07-01,,true,future-effective issue; QA signoff required; warnings=effective_dated_version_unit,Adopt with revision,Corpus administrator,Blocks production display until signed off,"Current law, source authority, or high-risk status cannot be confirmed",chunk_count=5; chunk_types=annotation_candidate:2|black_letter_text:1|case_note_candidate:1|history:1; warning_counts=effective_dated_version_unit:5
qa_signoff_required_version,High,dcs_policy,dcs_policies_procedures,223_Protocol_Protocol_for_Family_Support_Services.pdf,81ca79fc4ff2b6b34632c63bb776c89d16e67c1663655f2b2f550f6135a500c9,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch14_CPS/223_Protocol_Protocol_for_Family_Support_Services.pdf,,4191fc4f-d0f5-56e9-ae58-b7c6ab0b5817,bad90d74-890b-5f7d-9c5d-ad5487828252,Document header (application/authority/dates),documentheaderapplicationauthoritydates,Protocol Protocol for Family Support Services,,Document header (application/authority/dates),,Ch14_CPS,protocol,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,true,QA signoff required; high-risk legal domain; high_risk=juvenile-court procedure,Adopt with revision,Corpus administrator,Blocks production display until signed off,"Current law, source authority, or high-risk status cannot be confirmed",chunk_count=11; chunk_types=metadata:1|protocol:10; high_risk_domains=juvenile-court procedure
qa_signoff_required_version,High,statute,tca_title_37,37_3_406_37_5_207.pdf,f5988b3eb095354fc6f06654c4c4612f78f6bb3e04958bec4ce0bc16234b83ad,Benchbook.ai Database Files/Title 37/37_3_406_37_5_207.pdf,,67027010-7289-510f-987b-66799281864f,bbb46170-d362-5c5f-9640-ee3ba286b2c7,Tenn. Code Ann. Sec. 37-5-128,tenncodeann375128,37-5-128. Review of department policies and attached protocol and procedures that affect children the department serves  -  Uniformity of,,37-5-128,,,3,pending_extraction_qa,general_answer_authority,current,,1900-01-01,,true,QA signoff required; high-risk legal domain; high_risk=juvenile-court procedure,Adopt with revision,Corpus administrator,Blocks production display until signed off,"Current law, source authority, or high-risk status cannot be confirmed",chunk_count=3; chunk_types=annotation_candidate:1|black_letter_text:1|history:1; high_risk_domains=juvenile-court procedure
qa_signoff_required_version,High,statute,tca_title_36,36_5_2309_36_6_203.pdf,2353abc408f0bcc640f4833f32d51ba2862b0c1e75a9aa2dde8ab576e5b23853,Benchbook.ai Database Files/Title 36/36_5_2309_36_6_203.pdf,,debee7d8-c7d8-5dd5-baa8-4f6dd9e81536,bbe514cd-92a1-5b5c-8cf2-6792f8d4e298,Tenn. Code Ann. Sec. 36-5-2606,tenncodeann3652606,36-5-2606. Procedure to contest validity or enforcement of registered support order.,,36-5-2606,,,5,pending_extraction_qa,general_answer_authority,current,,1900-01-01,,true,QA signoff required; high-risk legal domain; high_risk=juvenile-court procedure,Adopt with revision,Corpus administrator,Blocks production display until signed off,"Current law, source authority, or high-risk status cannot be confirmed",chunk_count=4; chunk_types=advisory_comment:1|annotation_candidate:1|black_letter_text:1|history:1; high_risk_domains=juvenile-court procedure
qa_signoff_required_version,High,dcs_policy,dcs_policies_procedures,221_Protocol_Protocol_for_Resources_Linkage_Services.pdf,9d6d7f357627ead9f5678a0127e3ea31830b13778c2261292800e56939690d78,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch14_CPS/221_Protocol_Protocol_for_Resources_Linkage_Services.pdf,,0f39a516-830b-563f-914c-f676e5c751e3,bc29f4ad-8253-5194-ae16-d425a7fb836f,Document header (application/authority/dates),documentheaderapplicationauthoritydates,Protocol Protocol for Resources Linkage Services,,Document header (application/authority/dates),,Ch14_CPS,protocol,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,true,QA signoff required; high-risk legal domain; high_risk=dependency and neglect|juvenile-court procedure,Adopt with revision,Corpus administrator,Blocks production display until signed off,"Current law, source authority, or high-risk status cannot be confirmed",chunk_count=11; chunk_types=metadata:1|protocol:10; high_risk_domains=dependency and neglect|juvenile-court procedure
qa_signoff_required_version,High,dcs_policy,dcs_policies_procedures,357_16.27_Notice_of_Removal_from_a_Foster_Home.pdf,fd88b7df4915c5c061d97f974ae8b56bde927c0c8f39920613e3fd33a08424ef,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16B_Foster_Homes/357_16.27_Notice_of_Removal_from_a_Foster_Home.pdf,,4f1b5cb8-ac79-53ad-af0e-aceac790c52c,bd0466af-e217-561b-834a-ed0b91c4a4f2,DCS Policy 16.27,dcspolicy1627,Notice of Removal from a Foster Home,,Document header (application/authority/dates),16.27,Ch16B_Foster_Homes,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,true,QA signoff required; high-risk legal domain; high_risk=juvenile-court procedure|removal,Adopt with revision,Corpus administrator,Blocks production display until signed off,"Current law, source authority, or high-risk status cannot be confirmed",chunk_count=10; chunk_types=metadata:1|policy_text:9; high_risk_domains=juvenile-court procedure|removal
qa_signoff_required_version,High,statute,tca_title_37,37_1_101_37_1_201.pdf,423871eb310b5359f8fb18b9ddd970c37fdcfea65392db9e3fddae5531ca5d99,Benchbook.ai Database Files/Title 37/37_1_101_37_1_201.pdf,,478c0e25-e07a-5354-a036-a86ed22310f1,bdc2e849-0fc2-5b61-8e07-dad442ce8693,Tenn. Code Ann. Sec. 37-1-196,tenncodeann371196,37-1-196. Prohibitions against using gender-consistent parenting as a basis for child abuse or custody actions.,,37-1-196,,,1,pending_extraction_qa,general_answer_authority,current,,1900-01-01,,true,QA signoff required; high-risk legal domain; high_risk=custody,Adopt with revision,Corpus administrator,Blocks production display until signed off,"Current law, source authority, or high-risk status cannot be confirmed",chunk_count=3; chunk_types=annotation_candidate:1|black_letter_text:1|history:1; high_risk_domains=custody
qa_signoff_required_version,High,statute,tca_title_36,36_3_303_36_5_120.pdf,9586bae9d4eb3f6038c70e28a5ee073367d26c34a9e30f254f32eb744c66d121,Benchbook.ai Database Files/Title 36/36_3_303_36_5_120.pdf,,a79cc1fb-9fb2-5bee-bbd3-c8ce76032080,bee42e58-613e-5db2-b1ac-5d290e82fdd4,Tenn. Code Ann. Sec. 36-4-133,tenncodeann364133,36-4-133. Compliance with notice of insurance termination provisions required.,,36-4-133,,,3,pending_extraction_qa,general_answer_authority,current,,1900-01-01,,true,QA signoff required; high-risk legal domain; high_risk=termination of parental rights,Adopt with revision,Corpus administrator,Blocks production display until signed off,"Current law, source authority, or high-risk status cannot be confirmed",chunk_count=2; chunk_types=black_letter_text:1|history:1; high_risk_domains=termination of parental rights
qa_signoff_required_version,High,dcs_policy,dcs_policies_procedures,281_16.32_Foster_Care_Review_and_Progress_Reports.pdf,59f67072e55bd5e74b97d8304838f449b74cc15bd1e41aea44eac9f4205d7964,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch16A_Foster_Care/281_16.32_Foster_Care_Review_and_Progress_Reports.pdf,,7a5b859e-9c34-5e6d-9c38-8e719c062d46,bf5c27b3-3905-5895-bf58-c8e630046fb5,DCS Policy 16.32,dcspolicy1632,Foster Care Review and Progress Reports,,Document header (application/authority/dates),16.32,Ch16A_Foster_Care,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,true,QA signoff required; high-risk legal domain; high_risk=juvenile-court procedure,Adopt with revision,Corpus administrator,Blocks production display until signed off,"Current law, source authority, or high-risk status cannot be confirmed",chunk_count=11; chunk_types=metadata:1|policy_text:10; high_risk_domains=juvenile-court procedure
qa_signoff_required_version,High,rule,tenn_rules_juvenile_practice_procedure,Tenn. R. Juv. P. Rules.pdf,896900cf9175f11a38df986da4af09e62632abd8aa865b24d35b3e5a8beee541,Benchbook.ai Database Files/Tenn. R. Juv. P. Rules.pdf,,545534ec-c0fa-535b-adec-a7025e38920e,bfdc300b-9adc-5081-ae51-4932c2effde7,Tenn. R. Juv. P. 203,tennrjuvp203,Rule 203. Procedures upon taking a delinquent child into custody.,203,,,,,pending_extraction_qa,general_answer_authority,current,,1900-01-01,,true,QA signoff required; high-risk legal domain; high_risk=custody|juvenile-court procedure,Adopt with revision,Corpus administrator,Blocks production display until signed off,"Current law, source authority, or high-risk status cannot be confirmed",chunk_count=7; chunk_types=advisory_comment:1|annotation_candidate:2|black_letter_text:1|case_note_candidate:2|history:1; high_risk_domains=custody|juvenile-court procedure
