artifact_type,source_queue,queue_category,priority,source_type,authority_family,source_file,source_sha256,source_path,chunk_id,authority_unit_id,authority_version_id,citation,normalized_citation,title,rule_number,section,policy_number,policy_chapter,document_type,display_status,answer_scope,version_status,effective_label,valid_from,valid_to,requires_qa_signoff,warning_category,current_value,proposed_value,proposed_action,decision_status,reviewer_role,reviewer_name,review_date,owner_escalation_required,production_impact,stop_condition,notes
unknown_effectivity_patch_map,unknown_effectivity_versions.csv,unknown_effectivity_version,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,,6005607f-83e7-5619-a510-4bd64a996e9a,d9e7cd47-72cd-5028-b6da-c26f75242c12,Tenn. Code Ann. Sec. 37-2-705,tenncodeann372705,37-2-705. Parental rights  -  Voluntary termination. [Effective when contingency met. See Compiler's Notes.],,37-2-705,,,2,pending_extraction_qa,general_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit; high_risk=termination of parental rights,display_status=pending_extraction_qa; answer_scope=general_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Effective date or current-law status cannot be verified,chunk_count=3; chunk_types=annotation_candidate:1|black_letter_text:1|history:1; warning_counts=effective_dated_version_unit:3; high_risk_domains=termination of parental rights; E14-B candidate only from unknown_effectivity_versions.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_versions.csv,unknown_effectivity_version,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,,7f851312-4f8d-55e3-be57-295032b7c539,da5e1953-d09d-59ce-b025-03561f298ea1,Tenn. Code Ann. Sec. 37-2-714,tenncodeann372714,37-2-714. Rules. [Effective when contingency met. See Compiler's Notes.],,37-2-714,,,2,pending_extraction_qa,general_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit,display_status=pending_extraction_qa; answer_scope=general_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Effective date or current-law status cannot be verified,chunk_count=3; chunk_types=annotation_candidate:1|black_letter_text:1|history:1; warning_counts=effective_dated_version_unit:3; E14-B candidate only from unknown_effectivity_versions.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_versions.csv,unknown_effectivity_version,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,,c9dc66c8-c227-5d71-a1c0-d87a2b84c9cd,e79ddfd1-9a76-55cb-a64f-998d3869cabc,Tenn. Code Ann. Sec. 37-2-703,tenncodeann372703,37-2-703. Indian tribe jurisdiction over Indian child custody proceedings.,,37-2-703,,,2,pending_extraction_qa,general_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_text; high_risk=custody,display_status=pending_extraction_qa; answer_scope=general_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Effective date or current-law status cannot be verified,chunk_count=1; chunk_types=black_letter_text:1; warning_counts=effective_dated_version_text:1; high_risk_domains=custody; E14-B candidate only from unknown_effectivity_versions.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_versions.csv,unknown_effectivity_version,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,,0a412ae5-0ba9-5eb1-9565-8f17bfad465d,f4a84e34-db5d-5a69-989d-70e6307218c4,Tenn. Code Ann. Sec. 37-2-713,tenncodeann372713,37-2-713. Information availability to and disclosure by commissioner.,,37-2-713,,,2,pending_extraction_qa,general_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_text,display_status=pending_extraction_qa; answer_scope=general_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Effective date or current-law status cannot be verified,chunk_count=1; chunk_types=black_letter_text:1; warning_counts=effective_dated_version_text:1; E14-B candidate only from unknown_effectivity_versions.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_versions.csv,unknown_effectivity_version,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,,978a3864-7dd9-523a-a094-7f822a8a3382,f50242a1-003d-506b-84ee-013739e5d741,Tenn. Code Ann. Sec. 37-2-707,tenncodeann372707,37-2-707. Placement of Indian children. [Effective when contingency met. See Compiler's Notes.],,37-2-707,,,2,pending_extraction_qa,general_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit,display_status=pending_extraction_qa; answer_scope=general_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Effective date or current-law status cannot be verified,chunk_count=3; chunk_types=annotation_candidate:1|black_letter_text:1|history:1; warning_counts=effective_dated_version_unit:3; E14-B candidate only from unknown_effectivity_versions.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-791653944e4324e5f89d3b0a,75bff9d1-7c0b-5d4c-aee2-b842f9415e36,ccb56cfc-9e17-5b8f-855d-e4160649ce5e,Tenn. Code Ann. Sec. 37-2-701,tenncodeann372701,37-2-701. Part definitions. [Effective when contingency met. See Compiler's Notes.],,37-2-701,,,2,pending_extraction_qa,general_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit,display_status=pending_extraction_qa; answer_scope=general_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-4dcde43668cf80b7ac28aed7,75bff9d1-7c0b-5d4c-aee2-b842f9415e36,ccb56cfc-9e17-5b8f-855d-e4160649ce5e,Tenn. Code Ann. Sec. 37-2-701,tenncodeann372701,37-2-701. Part definitions. [Effective when contingency met. See Compiler's Notes.],,37-2-701,,,2,pending_extraction_qa,guardrail_reference_only,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-261951965e08a49c8c0ca185,75bff9d1-7c0b-5d4c-aee2-b842f9415e36,ccb56cfc-9e17-5b8f-855d-e4160649ce5e,Tenn. Code Ann. Sec. 37-2-701,tenncodeann372701,37-2-701. Part definitions. [Effective when contingency met. See Compiler's Notes.],,37-2-701,,,2,restricted_pending_license_review,not_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit,display_status=restricted_pending_license_review; answer_scope=not_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-01e727c29726e9a72636a10b,08126e69-05dd-551f-8c49-850b5964053d,34511bb9-8602-5fd1-80eb-4f42d260e94e,Tenn. Code Ann. Sec. 37-2-702,tenncodeann372702,37-2-702. Declaration of policy. [Effective when contingency met. See Compiler's Notes.],,37-2-702,,,2,pending_extraction_qa,general_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit,display_status=pending_extraction_qa; answer_scope=general_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-54cbb9cc83924cec268f24a7,08126e69-05dd-551f-8c49-850b5964053d,34511bb9-8602-5fd1-80eb-4f42d260e94e,Tenn. Code Ann. Sec. 37-2-702,tenncodeann372702,37-2-702. Declaration of policy. [Effective when contingency met. See Compiler's Notes.],,37-2-702,,,2,pending_extraction_qa,guardrail_reference_only,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-7f77f7d1e2b7fd85fb17dd92,08126e69-05dd-551f-8c49-850b5964053d,34511bb9-8602-5fd1-80eb-4f42d260e94e,Tenn. Code Ann. Sec. 37-2-702,tenncodeann372702,37-2-702. Declaration of policy. [Effective when contingency met. See Compiler's Notes.],,37-2-702,,,2,restricted_pending_license_review,not_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit,display_status=restricted_pending_license_review; answer_scope=not_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-ac3d082b76bc8948594d57df,c9dc66c8-c227-5d71-a1c0-d87a2b84c9cd,e79ddfd1-9a76-55cb-a64f-998d3869cabc,Tenn. Code Ann. Sec. 37-2-703,tenncodeann372703,37-2-703. Indian tribe jurisdiction over Indian child custody proceedings.,,37-2-703,,,2,pending_extraction_qa,general_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_text; high_risk=custody,display_status=pending_extraction_qa; answer_scope=general_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
unknown_effectivity_patch_map,unknown_effectivity_chunks.csv,unknown_effectivity_chunk,High,statute,tca_title_37,37_2_203_37_3_405.pdf,4505a32368dd82bcc6408f4fe16b2513cc23b2c810ae9254e0e21bc9d17153f5,Benchbook.ai Database Files/Title 37/37_2_203_37_3_405.pdf,bb-exp-49f078cbe827805b6ecefc30,08df0530-fe8e-5531-9ae8-050e1f426434,7151c5f3-a80f-5dab-8d7a-c54ca57f948a,Tenn. Code Ann. Sec. 37-2-704,tenncodeann372704,37-2-704. Pending court proceedings. [Effective when contingency met. See Compiler's Notes.],,37-2-704,,,2,pending_extraction_qa,general_answer_authority,unknown_effectivity,Effective when contingency met. See Compiler's Notes.,,,true,unknown-effective-date issue; warnings=effective_dated_version_unit,display_status=pending_extraction_qa; answer_scope=general_answer_authority; version_status=unknown_effectivity,effectivity_pending_verification,verify_effective_date_or_exclude_from_production,pending_effectivity_review,Corpus administrator,,,true,exclude_from_display_until_resolved,Chunk belongs to unknown-effectivity version,chunk requires version-level effectivity resolution; E14-B candidate only from unknown_effectivity_chunks.csv; no corpus change applied
