artifact_type,source_queue,queue_category,priority,source_type,authority_family,source_file,source_sha256,source_path,chunk_id,authority_unit_id,authority_version_id,citation,normalized_citation,title,rule_number,section,policy_number,policy_chapter,document_type,display_status,answer_scope,version_status,effective_label,valid_from,valid_to,requires_qa_signoff,warning_category,current_value,proposed_value,proposed_action,decision_status,reviewer_role,reviewer_name,review_date,owner_escalation_required,production_impact,stop_condition,notes
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,136_9.4_Confidential_Client-Specific_Information.pdf,64b09d81aea9b2e6f40c9d8fae5c8d2de4242c901edc98d0a2aead39243ea01f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch09_Child_Records/136_9.4_Confidential_Client-Specific_Information.pdf,bb-exp-3a3c86b991388273d365a870,ee973aa9-70ad-544a-acf0-142d9b51ef29,5548f873-14f7-5bcf-b7b3-29a47ef9bbaf,DCS Policy 9.4,dcspolicy94,Confidential Client-Specific Information,,Document header (application/authority/dates),9.4,Ch09_Child_Records,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,136_9.4_Confidential_Client-Specific_Information.pdf,64b09d81aea9b2e6f40c9d8fae5c8d2de4242c901edc98d0a2aead39243ea01f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch09_Child_Records/136_9.4_Confidential_Client-Specific_Information.pdf,bb-exp-d08826f3a08397558300292a,ee973aa9-70ad-544a-acf0-142d9b51ef29,5548f873-14f7-5bcf-b7b3-29a47ef9bbaf,DCS Policy 9.4,dcspolicy94,Confidential Client-Specific Information,,Policy Statement:,9.4,Ch09_Child_Records,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,136_9.4_Confidential_Client-Specific_Information.pdf,64b09d81aea9b2e6f40c9d8fae5c8d2de4242c901edc98d0a2aead39243ea01f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch09_Child_Records/136_9.4_Confidential_Client-Specific_Information.pdf,bb-exp-372b2341439eacf1cf3e7790,ee973aa9-70ad-544a-acf0-142d9b51ef29,5548f873-14f7-5bcf-b7b3-29a47ef9bbaf,DCS Policy 9.4,dcspolicy94,Confidential Client-Specific Information,,Purpose:,9.4,Ch09_Child_Records,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,136_9.4_Confidential_Client-Specific_Information.pdf,64b09d81aea9b2e6f40c9d8fae5c8d2de4242c901edc98d0a2aead39243ea01f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch09_Child_Records/136_9.4_Confidential_Client-Specific_Information.pdf,bb-exp-0195084784fd6bab30e2c7ca,ee973aa9-70ad-544a-acf0-142d9b51ef29,5548f873-14f7-5bcf-b7b3-29a47ef9bbaf,DCS Policy 9.4,dcspolicy94,Confidential Client-Specific Information,,A. Office confidentiality,9.4,Ch09_Child_Records,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,136_9.4_Confidential_Client-Specific_Information.pdf,64b09d81aea9b2e6f40c9d8fae5c8d2de4242c901edc98d0a2aead39243ea01f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch09_Child_Records/136_9.4_Confidential_Client-Specific_Information.pdf,bb-exp-cb4225ec36ef1bb40e369141,ee973aa9-70ad-544a-acf0-142d9b51ef29,5548f873-14f7-5bcf-b7b3-29a47ef9bbaf,DCS Policy 9.4,dcspolicy94,Confidential Client-Specific Information,,B. Safeguarding of confidential information,9.4,Ch09_Child_Records,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,136_9.4_Confidential_Client-Specific_Information.pdf,64b09d81aea9b2e6f40c9d8fae5c8d2de4242c901edc98d0a2aead39243ea01f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch09_Child_Records/136_9.4_Confidential_Client-Specific_Information.pdf,bb-exp-6f426c416df508f94accd38e,ee973aa9-70ad-544a-acf0-142d9b51ef29,5548f873-14f7-5bcf-b7b3-29a47ef9bbaf,DCS Policy 9.4,dcspolicy94,Confidential Client-Specific Information,,C. Release of information,9.4,Ch09_Child_Records,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,136_9.4_Confidential_Client-Specific_Information.pdf,64b09d81aea9b2e6f40c9d8fae5c8d2de4242c901edc98d0a2aead39243ea01f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch09_Child_Records/136_9.4_Confidential_Client-Specific_Information.pdf,bb-exp-beda7ac9a45fe17b2f6ddeee,ee973aa9-70ad-544a-acf0-142d9b51ef29,5548f873-14f7-5bcf-b7b3-29a47ef9bbaf,DCS Policy 9.4,dcspolicy94,Confidential Client-Specific Information,,D. Record security and recovery,9.4,Ch09_Child_Records,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,136_9.4_Confidential_Client-Specific_Information.pdf,64b09d81aea9b2e6f40c9d8fae5c8d2de4242c901edc98d0a2aead39243ea01f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch09_Child_Records/136_9.4_Confidential_Client-Specific_Information.pdf,bb-exp-ac4fe6aad7342ef420651242,ee973aa9-70ad-544a-acf0-142d9b51ef29,5548f873-14f7-5bcf-b7b3-29a47ef9bbaf,DCS Policy 9.4,dcspolicy94,Confidential Client-Specific Information,,E. Records disposition,9.4,Ch09_Child_Records,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,136_9.4_Confidential_Client-Specific_Information.pdf,64b09d81aea9b2e6f40c9d8fae5c8d2de4242c901edc98d0a2aead39243ea01f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch09_Child_Records/136_9.4_Confidential_Client-Specific_Information.pdf,bb-exp-dbe34a5db1785e34c15becb7,ee973aa9-70ad-544a-acf0-142d9b51ef29,5548f873-14f7-5bcf-b7b3-29a47ef9bbaf,DCS Policy 9.4,dcspolicy94,Confidential Client-Specific Information,,F. Records destruction,9.4,Ch09_Child_Records,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,136_9.4_Confidential_Client-Specific_Information.pdf,64b09d81aea9b2e6f40c9d8fae5c8d2de4242c901edc98d0a2aead39243ea01f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch09_Child_Records/136_9.4_Confidential_Client-Specific_Information.pdf,bb-exp-e1568624fbee6b882c6968c8,ee973aa9-70ad-544a-acf0-142d9b51ef29,5548f873-14f7-5bcf-b7b3-29a47ef9bbaf,DCS Policy 9.4,dcspolicy94,Confidential Client-Specific Information,,G. Records Under Litigation Hold,9.4,Ch09_Child_Records,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,136_9.4_Confidential_Client-Specific_Information.pdf,64b09d81aea9b2e6f40c9d8fae5c8d2de4242c901edc98d0a2aead39243ea01f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch09_Child_Records/136_9.4_Confidential_Client-Specific_Information.pdf,bb-exp-c0c1616f0875993e4b11ce95,ee973aa9-70ad-544a-acf0-142d9b51ef29,5548f873-14f7-5bcf-b7b3-29a47ef9bbaf,DCS Policy 9.4,dcspolicy94,Confidential Client-Specific Information,,Collateral Documents:,9.4,Ch09_Child_Records,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,136_9.4_Confidential_Client-Specific_Information.pdf,64b09d81aea9b2e6f40c9d8fae5c8d2de4242c901edc98d0a2aead39243ea01f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch09_Child_Records/136_9.4_Confidential_Client-Specific_Information.pdf,bb-exp-4be08454bb74459985b739f6,ee973aa9-70ad-544a-acf0-142d9b51ef29,5548f873-14f7-5bcf-b7b3-29a47ef9bbaf,DCS Policy 9.4,dcspolicy94,Confidential Client-Specific Information,,"9.3 DOE, Youth Education Records",9.4,Ch09_Child_Records,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,136_9.4_Confidential_Client-Specific_Information.pdf,64b09d81aea9b2e6f40c9d8fae5c8d2de4242c901edc98d0a2aead39243ea01f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch09_Child_Records/136_9.4_Confidential_Client-Specific_Information.pdf,bb-exp-0e1dbb8d0ca05523eb5e43d2,ee973aa9-70ad-544a-acf0-142d9b51ef29,5548f873-14f7-5bcf-b7b3-29a47ef9bbaf,DCS Policy 9.4,dcspolicy94,Confidential Client-Specific Information,,20.25 Health Information Records and Access,9.4,Ch09_Child_Records,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,137_9.3-DOE_Youth_Education_Records.pdf,b7c7d1ce83bdcf4be25efb3bcd0c3a8a82c8bd4963ff0367a5074d0318053e4f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch09_Child_Records/137_9.3-DOE_Youth_Education_Records.pdf,bb-exp-2f410784a38d8a547488fea9,2e4afa08-5852-52f1-ac05-265bc8b1b3fa,ca623046-df4e-5e99-b7c5-950a68533713,DCS Policy 9.3,dcspolicy93,DOE Youth Education Records,,Document header (application/authority/dates),9.3,Ch09_Child_Records,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,137_9.3-DOE_Youth_Education_Records.pdf,b7c7d1ce83bdcf4be25efb3bcd0c3a8a82c8bd4963ff0367a5074d0318053e4f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch09_Child_Records/137_9.3-DOE_Youth_Education_Records.pdf,bb-exp-7a3acc1b0638b0591e7c8e42,2e4afa08-5852-52f1-ac05-265bc8b1b3fa,ca623046-df4e-5e99-b7c5-950a68533713,DCS Policy 9.3,dcspolicy93,DOE Youth Education Records,,Policy Statement:,9.3,Ch09_Child_Records,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,137_9.3-DOE_Youth_Education_Records.pdf,b7c7d1ce83bdcf4be25efb3bcd0c3a8a82c8bd4963ff0367a5074d0318053e4f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch09_Child_Records/137_9.3-DOE_Youth_Education_Records.pdf,bb-exp-860cc566c12f7c3bf46deb03,2e4afa08-5852-52f1-ac05-265bc8b1b3fa,ca623046-df4e-5e99-b7c5-950a68533713,DCS Policy 9.3,dcspolicy93,DOE Youth Education Records,,Purpose:,9.3,Ch09_Child_Records,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,137_9.3-DOE_Youth_Education_Records.pdf,b7c7d1ce83bdcf4be25efb3bcd0c3a8a82c8bd4963ff0367a5074d0318053e4f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch09_Child_Records/137_9.3-DOE_Youth_Education_Records.pdf,bb-exp-ec2aa48a04a266fe5e72d78b,2e4afa08-5852-52f1-ac05-265bc8b1b3fa,ca623046-df4e-5e99-b7c5-950a68533713,DCS Policy 9.3,dcspolicy93,DOE Youth Education Records,,A. Youth education records shall be a component of the youth's master file but shall be,9.3,Ch09_Child_Records,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,137_9.3-DOE_Youth_Education_Records.pdf,b7c7d1ce83bdcf4be25efb3bcd0c3a8a82c8bd4963ff0367a5074d0318053e4f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch09_Child_Records/137_9.3-DOE_Youth_Education_Records.pdf,bb-exp-0511ca9849fea16d80eb3400,2e4afa08-5852-52f1-ac05-265bc8b1b3fa,ca623046-df4e-5e99-b7c5-950a68533713,DCS Policy 9.3,dcspolicy93,DOE Youth Education Records,,"B. A checklist form CS-0212, Student Education Records Checklist, and the accompanying",9.3,Ch09_Child_Records,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,137_9.3-DOE_Youth_Education_Records.pdf,b7c7d1ce83bdcf4be25efb3bcd0c3a8a82c8bd4963ff0367a5074d0318053e4f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch09_Child_Records/137_9.3-DOE_Youth_Education_Records.pdf,bb-exp-32d7e5aba1c916106915b7de,2e4afa08-5852-52f1-ac05-265bc8b1b3fa,ca623046-df4e-5e99-b7c5-950a68533713,DCS Policy 9.3,dcspolicy93,DOE Youth Education Records,,C. The student's Probation Officer shall ensure that community school records are,9.3,Ch09_Child_Records,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,137_9.3-DOE_Youth_Education_Records.pdf,b7c7d1ce83bdcf4be25efb3bcd0c3a8a82c8bd4963ff0367a5074d0318053e4f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch09_Child_Records/137_9.3-DOE_Youth_Education_Records.pdf,bb-exp-e1d10f515618c43e8d25d585,2e4afa08-5852-52f1-ac05-265bc8b1b3fa,ca623046-df4e-5e99-b7c5-950a68533713,DCS Policy 9.3,dcspolicy93,DOE Youth Education Records,,E. Youth education records are strictly confidential.,9.3,Ch09_Child_Records,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,137_9.3-DOE_Youth_Education_Records.pdf,b7c7d1ce83bdcf4be25efb3bcd0c3a8a82c8bd4963ff0367a5074d0318053e4f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch09_Child_Records/137_9.3-DOE_Youth_Education_Records.pdf,bb-exp-1a791f205a29c8a88e99af67,2e4afa08-5852-52f1-ac05-265bc8b1b3fa,ca623046-df4e-5e99-b7c5-950a68533713,DCS Policy 9.3,dcspolicy93,DOE Youth Education Records,,F. All youth education records shall be disposed of as prescribed in Department of,9.3,Ch09_Child_Records,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,137_9.3-DOE_Youth_Education_Records.pdf,b7c7d1ce83bdcf4be25efb3bcd0c3a8a82c8bd4963ff0367a5074d0318053e4f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch09_Child_Records/137_9.3-DOE_Youth_Education_Records.pdf,bb-exp-7b1b749ba56f6c393bc6fa5a,2e4afa08-5852-52f1-ac05-265bc8b1b3fa,ca623046-df4e-5e99-b7c5-950a68533713,DCS Policy 9.3,dcspolicy93,DOE Youth Education Records,,Forms:,9.3,Ch09_Child_Records,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,137_9.3-DOE_Youth_Education_Records.pdf,b7c7d1ce83bdcf4be25efb3bcd0c3a8a82c8bd4963ff0367a5074d0318053e4f,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch09_Child_Records/137_9.3-DOE_Youth_Education_Records.pdf,bb-exp-8169807b976e3845111e48ec,2e4afa08-5852-52f1-ac05-265bc8b1b3fa,ca623046-df4e-5e99-b7c5-950a68533713,DCS Policy 9.3,dcspolicy93,DOE Youth Education Records,,Collateral Documents:,9.3,Ch09_Child_Records,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
pending_extraction_qa_decision_register,pending_extraction_qa_summary.csv,pending_extraction_qa,Medium,dcs_policy,dcs_policies_procedures,138_9.5_Access_and_Release_of_Confidential_Child-Specific_Informatio.pdf,5eb3af25077eefd19da5b2e2a73dc00ffe0ab3799074bff6816f652fa70c28e0,Benchbook.ai Database Files/DCS P&P/TN_DCS_Policies/Ch09_Child_Records/138_9.5_Access_and_Release_of_Confidential_Child-Specific_Informatio.pdf,bb-exp-91d48dc05bfb4d2434e7c6f5,47c51fb2-787f-5b4e-bf9f-5d454eafb44a,8f9f7aa7-d8d3-5222-943c-90bc6b6efeab,DCS Policy 9.5,dcspolicy95,Access and Release of Confidential Child-Specific Information,,Document header (application/authority/dates),9.5,Ch09_Child_Records,policy,pending_extraction_qa,guardrail_reference_only,current,,1900-01-01,,false,needs source verification; high_risk=juvenile-court procedure,display_status=pending_extraction_qa; answer_scope=guardrail_reference_only; version_status=current,keep_non_displayable_pending_extraction_qa,verify_extraction_before_any_display,pending_extraction_qa,Corpus administrator,,,false,non_displayable,Extraction confidence remains pending,priority_bucket=needs source verification; E14-B candidate only from pending_extraction_qa_summary.csv; no corpus change applied
